ic,rank_ic,directional_accuracy,top_decile_return,sharpe,model_name,test_year,n_obs
-0.012525128585975943,-0.012525128585975943,0.49427009516096376,-0.00047603967742960746,-0.07962380876442343,XGBoost,2021,24695
0.005225081247168025,0.005225081247168025,0.5007870202203657,0.005023646664721403,0.6916665669060451,XGBoost,2022,24777
-0.016439016623229965,-0.016439016623229965,0.48640349105014347,0.0004822528356617346,0.10418502222743792,XGBoost,2023,24749
0.01297515929382509,0.01297515929382509,0.5022994169335633,0.0015131588943731419,0.2268748104993087,XGBoost,2024,24354
