ic,rank_ic,directional_accuracy,top_decile_return,sharpe,model_name,ticker,n_obs
-0.05409834684383781,-0.05409834684383781,0.47347347347347346,0.0009961034464359832,0.256556968653871,XGBoost,AAPL,999
-0.042800158876311174,-0.042800158876311174,0.4974974974974975,-0.00045943120759798036,-0.10918730799941129,XGBoost,ABBV,999
0.11529832036445262,0.11529832036445262,0.5345345345345346,0.0027151768099759437,0.7552145679103287,XGBoost,ACN,999
0.015649256470899757,0.015649256470899757,0.5045045045045045,0.003955197903879842,0.9543782484854847,XGBoost,ADI,999
-0.01859244620951346,-0.01859244620951346,0.5005005005005005,-0.0034056138376068277,-0.8260353541353683,XGBoost,ADP,999
-0.011101265594251564,-0.011101265594251564,0.5075075075075075,0.0037054732178823453,0.6324033062030819,XGBoost,AMAT,999
-0.019991971931851687,-0.019991971931851687,0.4774774774774775,0.010172958230541944,1.110245143909234,XGBoost,AMD,999
-0.05699639519278797,-0.05699639519278797,0.4594594594594595,-0.003194916474235386,-0.8164143367191028,XGBoost,AMGN,999
0.017861187841147756,0.017861187841147756,0.4944944944944945,0.0030544082697079927,0.3929494857165463,XGBoost,AMZN,999
0.03353789872097919,0.03353789872097919,0.5095095095095095,0.005806035672451752,1.6744009537550326,XGBoost,AON,999
0.0013427477241765799,0.0013427477241765799,0.49298597194388777,0.0029280116099093213,1.0627688108550168,XGBoost,APH,998
0.07780189809047523,0.07780189809047523,0.5725725725725725,0.007335271900057817,1.1602234465248131,XGBoost,AVGO,999
-0.04098504541205561,-0.04098504541205561,0.5055055055055055,0.0012301214527357298,0.3197996024256234,XGBoost,AXP,999
0.04715194954473511,0.04715194954473511,0.46046046046046046,0.009650926805879811,1.2289761029684574,XGBoost,BA,999
-0.003962760355545926,-0.003962760355545926,0.5015015015015015,0.0010234141450916725,0.2609590533424499,XGBoost,BAC,999
0.030029018998958875,0.030029018998958875,0.5455455455455456,0.005107613873293522,0.955551263270202,XGBoost,BKNG,999
-0.028003338160261834,-0.028003338160261834,0.49198396793587174,0.0017970180560063066,0.4316048927937875,XGBoost,BLK,998
-0.08716023037065121,-0.08716023037065121,0.44644644644644643,-0.004803910614450153,-1.04493179629751,XGBoost,BMY,999
-0.05187047985421437,-0.05187047985421437,0.4854854854854855,-6.195353855351502e-05,-0.026792951231345598,XGBoost,BRK-B,999
-0.07454451244832005,-0.07454451244832005,0.4904904904904905,0.0040041077765754374,0.9579634529990448,XGBoost,BSX,999
-0.04856445623980693,-0.04856445623980693,0.4984984984984985,-0.001914941262656803,-0.4034822511350583,XGBoost,CAT,999
-0.06470078896531802,-0.06470078896531802,0.4924924924924925,-0.0012791902001973146,-0.43831826830545356,XGBoost,CB,999
0.02379028326924118,0.02379028326924118,0.5235235235235235,0.005071962357066333,0.8576273315613236,XGBoost,CDNS,999
0.20199201290732907,0.20199201290732907,0.562962962962963,0.030132867309119186,3.4883188137824623,XGBoost,CEG,675
-0.025052278731637446,-0.025052278731637446,0.4744744744744745,-0.0014930390145240157,-0.2939510331902457,XGBoost,CI,999
-0.02137757797878038,-0.02137757797878038,0.4934934934934935,0.0006852112148614108,0.1621793586481496,XGBoost,CME,999
-0.025790728604355856,-0.025790728604355856,0.5005005005005005,-0.0011557410172223109,-0.2119734471903284,XGBoost,COF,999
0.09442918268970371,0.09442918268970371,0.5405405405405406,0.006190541097718344,1.9445422808948707,XGBoost,COST,999
-0.04256537712832686,-0.04256537712832686,0.4994994994994995,0.004486025482684726,0.8305376241841285,XGBoost,CRM,999
0.025230322582794184,0.025230322582794184,0.4694694694694695,0.0014273851903253373,0.3233104359766005,XGBoost,CSCO,999
-0.012157456053247636,-0.012157456053247636,0.5085085085085085,0.0026507928597113953,0.8710888506824126,XGBoost,CTAS,999
-0.030997069213502076,-0.030997069213502076,0.4924924924924925,0.0011485441155820854,0.21991889401942497,XGBoost,CVX,999
0.024535136338743553,0.024535136338743553,0.5065065065065065,0.008475587143640504,1.94833859631847,XGBoost,DE,999
-0.0317793545048054,-0.0317793545048054,0.4294294294294294,-0.000598356938374628,-0.12472030127885378,XGBoost,DIS,999
-0.003964300974321013,-0.003964300974321013,0.4874874874874875,0.0029592603068698997,0.36865252904553286,XGBoost,EOG,999
0.0025578965739286377,0.0025578965739286377,0.4754754754754755,0.008653174368623034,2.319964514270375,XGBoost,ETN,999
-0.05062526253708618,-0.05062526253708618,0.4794794794794795,0.0037842277934510902,0.7344224254706431,XGBoost,GE,999
-0.07350040621784107,-0.07350040621784107,0.4544544544544545,-0.0012368225212614548,-0.3063329149080334,XGBoost,GILD,999
0.017853918046302812,0.017853918046302812,0.5235235235235235,0.00656874668130455,1.3936697612316078,XGBoost,GOOGL,999
0.02289997412241901,0.02289997412241901,0.5215215215215215,0.005301491505233703,1.3406559610179563,XGBoost,GS,999
-0.036296376536857494,-0.036296376536857494,0.4974974974974975,-0.00804143906348917,-1.7153063341985675,XGBoost,HD,999
-0.0004415256953592642,-0.0004415256953592642,0.5185185185185185,-0.0017133095350136895,-0.7131000830816886,XGBoost,HON,999
-0.10414174896339223,-0.10414174896339223,0.46046046046046046,0.002732065532293499,0.8420471793130903,XGBoost,IBM,999
0.08295440179430573,0.08295440179430573,0.5245245245245245,0.001219231654837358,0.2621385292524203,XGBoost,ICE,999
-0.042770875083500325,-0.042770875083500325,0.5165165165165165,-0.006804794696731146,-1.3284432669392816,XGBoost,INTU,999
-0.027124362839793695,-0.027124362839793695,0.4854854854854855,0.004997611966876734,1.1232622504613736,XGBoost,ISRG,999
0.02893220684291167,0.02893220684291167,0.5085085085085085,0.0071189888928601735,1.9738209145264758,XGBoost,ITW,999
-0.04249997893685268,-0.04249997893685268,0.46146146146146144,0.0009293589660603235,0.31308479694212016,XGBoost,JNJ,999
0.016173379792618264,0.016173379792618264,0.5185185185185185,0.0008256029600295894,0.21394139623474007,XGBoost,JPM,999
