ic,rank_ic,directional_accuracy,top_decile_return,sharpe,model_name,n_obs
0.0068607560689736,0.0068607560689736,0.5021455744357088,0.0019129729774237,0.2900784548866156,Ridge (linear baseline),98575
-0.0052074543912648,-0.0052074543912648,0.4959168146081664,0.0017048874700312,0.2647136827709123,XGBoost,98575
-0.0091162379437108,-0.0091162379437108,0.5023586101952828,0.0011950805301165,0.2082461137477583,Random Forest,98575
-0.0049489443924111,-0.0049489443924111,0.494598021810804,0.0021471681705147,0.3353729395814295,LightGBM,98575
