ic,rank_ic,directional_accuracy,top_decile_return,sharpe,model_name,ticker,n_obs
0.0895614171285514,0.0895614171285514,0.5015015015015015,0.0059521669718779,2.0629372758289417,XGBoost,MSFT,999
0.0242679473060234,0.0242679473060234,0.5135135135135135,0.0080878347609176,2.617916163868516,XGBoost,MSI,999
0.0336983757304398,0.0336983757304398,0.4974974974974975,0.0048439256699107,0.5916212849696211,XGBoost,MU,999
-0.0510473680092918,-0.0510473680092918,0.4664664664664664,0.0036491756804715,0.6628971614890141,XGBoost,NEE,999
-0.0314309339399519,-0.0314309339399519,0.5025025025025025,-0.0130487316896774,-0.9329657240491666,XGBoost,NFLX,999
-0.0078246703617445,-0.0078246703617445,0.5175175175175175,0.0067626991462743,0.8900248192704392,XGBoost,NOW,999
-0.0492988499521565,-0.0492988499521565,0.4684684684684684,-0.0003207002720298,-0.0673929291065319,XGBoost,NSC,999
-0.0571748782850987,-0.0571748782850987,0.5395395395395396,0.0143949572431237,2.082121195798267,XGBoost,NVDA,999
0.0616034110262567,0.0616034110262567,0.5275275275275275,-0.0046689786563696,-0.968003943126899,XGBoost,ORCL,999
0.0491220398755468,0.0491220398755468,0.5255255255255256,0.0157622119949599,2.1274484864170784,XGBoost,PANW,999
-0.0236562735079769,-0.0236562735079769,0.4564564564564564,-0.0025600711043393,-0.7528671802586213,XGBoost,PEP,999
-0.084029163431969,-0.084029163431969,0.4634634634634634,-0.00721352991174,-1.0972776208091763,XGBoost,PFE,999
-0.0044224063743101,-0.0044224063743101,0.4914914914914915,-0.0012657362661429,-0.3584914820398321,XGBoost,PG,999
0.1025265425746387,0.1025265425746387,0.5245245245245245,0.0074609499610611,2.168234415816785,XGBoost,PH,999
-0.0215310621242484,-0.0215310621242484,0.5085085085085085,0.0037561644695302,1.1127166563734632,XGBoost,PLD,999
-0.0944660973598849,-0.0944660973598849,0.4604604604604604,0.0043456318243427,1.0953639274397535,XGBoost,PM,999
-0.0767938278960323,-0.0767938278960323,0.4394394394394394,0.0065501009495804,1.099860195249213,XGBoost,QCOM,999
-0.0548989871635162,-0.0548989871635162,0.4964964964964965,-0.008433807969938,-1.5682519377050543,XGBoost,REGN,999
-0.140419999157474,-0.140419999157474,0.4274274274274274,0.0019786812006116,0.4374833780514141,XGBoost,RTX,999
0.0821007299885055,0.0821007299885055,0.5255255255255256,0.0038089155313012,0.5795721089576741,XGBoost,SNPS,999
-0.1140249748746742,-0.1140249748746742,0.4584584584584584,-0.0021264948864532,-0.6254019230031058,XGBoost,SO,999
0.0453035921693236,0.0453035921693236,0.5115115115115115,0.0038221827084132,1.0598710981106734,XGBoost,SPGI,999
0.0999842447658078,0.0999842447658078,0.5385385385385385,0.0044089757249521,1.2735356121495118,XGBoost,SYK,999
0.0098463473493533,0.0098463473493533,0.5205205205205206,3.3630706990107294e-05,0.0079418022501177,XGBoost,TJX,999
0.0871205714732768,0.0871205714732768,0.5095095095095095,0.0028639137185174,0.8802893554802858,XGBoost,TMO,999
-0.0838145119066962,-0.0838145119066962,0.4994994994994995,-0.017460381214841,-1.5875063027883198,XGBoost,TSLA,999
0.0486040790289287,0.0486040790289287,0.4924924924924925,0.0007835807868305,0.2097457207054796,XGBoost,TXN,999
-0.0378313503884646,-0.0378313503884646,0.4664664664664664,0.0095051054330685,1.128923115300014,XGBoost,UBER,999
0.0291576065042998,0.0291576065042998,0.4754754754754755,0.0046438346281041,1.1691527407544966,XGBoost,UNH,999
0.0145419487623896,0.0145419487623896,0.4824824824824825,0.0035644753623013,0.925811263928748,XGBoost,UNP,999
0.0678857173807073,0.0678857173807073,0.5305305305305306,0.0046946811467908,1.5225337372025287,XGBoost,V,999
-0.0009908104497282,-0.0009908104497282,0.4894894894894895,0.0033623653383697,0.6528891585663401,XGBoost,VRTX,999
0.0583307515932766,0.0583307515932766,0.5175175175175175,0.008742843202312,1.9389336771718295,XGBoost,WELL,999
0.1025430199738816,0.1025430199738816,0.5265265265265265,0.0111330272456085,2.538861803098581,XGBoost,WFC,999
0.020473042180457,0.020473042180457,0.4954954954954955,0.0029422118823753,0.7109543156364467,XGBoost,WM,999
-0.0467603075422927,-0.0467603075422927,0.4764764764764764,0.0027967417590228,0.7643187816285016,XGBoost,WMT,999
-0.0834947612943604,-0.0834947612943604,0.4664664664664664,0.00559380234666,0.8582796490299852,XGBoost,XOM,999
0.0467087929612979,0.0467087929612979,0.5205205205205206,0.0021711304277228,0.5281609047635334,XGBoost,ZTS,999
0.0722530433889278,0.0722530433889278,0.5035035035035035,7.52568480940753e-05,0.023866598459198,Random Forest,AAPL,999
-0.0489624252701811,-0.0489624252701811,0.5395395395395396,-0.0008892857818156,-0.184972569211114,Random Forest,ABBV,999
-0.0579849544041064,-0.0579849544041064,0.5035035035035035,-0.000180008307707,-0.0433855767098657,Random Forest,ACN,999
-0.00875615381517,-0.00875615381517,0.4804804804804805,-0.0032019100123799,-1.13618346746448,Random Forest,ADI,999
-0.0763847441626589,-0.0763847441626589,0.5185185185185185,0.0007114678316873,0.2008269331833308,Random Forest,ADP,999
0.0001933018107985,0.0001933018107985,0.5085085085085085,0.0056209115624224,0.8966387729990568,Random Forest,AMAT,999
0.0481984242200363,0.0481984242200363,0.4734734734734734,0.0052669740283508,0.6272450345079159,Random Forest,AMD,999
-0.045965641906802,-0.045965641906802,0.4604604604604604,-0.0133696075071113,-3.983713443801452,Random Forest,AMGN,999
0.1151062568170184,0.1151062568170184,0.4824824824824825,0.009600268263562,1.4679824472393808,Random Forest,AMZN,999
-0.0171748283438235,-0.0171748283438235,0.5305305305305306,0.0035171112451811,1.331366629555975,Random Forest,AON,999
