ic,rank_ic,directional_accuracy,top_decile_return,sharpe,model_name,ticker,n_obs
-0.07199587183976323,-0.07199587183976323,0.4624624624624625,-0.000931230206628389,-0.22995780745652303,LightGBM,AAPL,999
-0.007530051093177344,-0.007530051093177344,0.4954954954954955,-0.0025374731442336885,-0.5859697913732659,LightGBM,ABBV,999
0.09413960654040814,0.09413960654040814,0.5135135135135135,0.001269419939903904,0.35687492858229314,LightGBM,ACN,999
-0.0034521114404548183,-0.0034521114404548183,0.4874874874874875,0.003899907798522184,0.9695068689883484,LightGBM,ADI,999
-0.06203535072590046,-0.06203535072590046,0.48348348348348347,-0.0006911538031116175,-0.185295269279348,LightGBM,ADP,999
0.00032839252077729027,0.00032839252077729027,0.5065065065065065,0.00565303709166492,0.9621430143053453,LightGBM,AMAT,999
-0.09019438275951301,-0.09019438275951301,0.46846846846846846,0.0008101143682938464,0.08930559323680935,LightGBM,AMD,999
-0.0439222652146471,-0.0439222652146471,0.46646646646646645,-0.006748790165687234,-1.5757536980548004,LightGBM,AMGN,999
-0.02889774744684564,-0.02889774744684564,0.4794794794794795,-0.0008459676397889403,-0.1082363407376021,LightGBM,AMZN,999
0.06723826070903524,0.06723826070903524,0.5175175175175175,0.008144476268606362,2.4141041329549764,LightGBM,AON,999
-0.005192676973550656,-0.005192676973550656,0.49298597194388777,0.004093407509332988,1.609673677113469,LightGBM,APH,998
0.05950231995522575,0.05950231995522575,0.5415415415415415,0.005800984421716032,0.9499492714362306,LightGBM,AVGO,999
-0.024702215389952365,-0.024702215389952365,0.5055055055055055,-4.511038552167603e-05,-0.011362935686901124,LightGBM,AXP,999
0.08602077428129531,0.08602077428129531,0.4874874874874875,0.009481283995786701,1.3680291593746168,LightGBM,BA,999
-0.019064230563228552,-0.019064230563228552,0.4974974974974975,0.0003222926525924084,0.0698118303237664,LightGBM,BAC,999
0.05183463053334675,0.05183463053334675,0.5315315315315315,0.0006475539920695286,0.1192775492149085,LightGBM,BKNG,999
-0.012355535412787002,-0.012355535412787002,0.5050100200400801,0.00029953830226377056,0.07319297453229623,LightGBM,BLK,998
-0.06465726066143476,-0.06465726066143476,0.4574574574574575,0.00015369936475173035,0.032033820978875555,LightGBM,BMY,999
-0.06799880384189289,-0.06799880384189289,0.4594594594594595,0.0009366172186685618,0.3938914677162724,LightGBM,BRK-B,999
-0.08371053217546201,-0.08371053217546201,0.4804804804804805,0.004110804349557125,1.1426409571876917,LightGBM,BSX,999
-0.06737797516955832,-0.06737797516955832,0.5025025025025025,-0.002934708612282515,-0.6431652350170736,LightGBM,CAT,999
-0.04943423212451468,-0.04943423212451468,0.47647647647647645,0.0005949069376012957,0.18329507799589223,LightGBM,CB,999
0.017123382001982233,0.017123382001982233,0.5145145145145145,0.00825334709008533,1.4358527022913148,LightGBM,CDNS,999
0.1515982964510698,0.1515982964510698,0.5748148148148148,0.01737350753487392,1.9119637929816018,LightGBM,CEG,675
-0.009309838897013244,-0.009309838897013244,0.4904904904904905,-0.002859780641819622,-0.4897869150617363,LightGBM,CI,999
-0.09707937826728345,-0.09707937826728345,0.45645645645645644,-0.0025095324959957268,-0.6377032070575345,LightGBM,CME,999
-0.051327748590273635,-0.051327748590273635,0.4894894894894895,0.001932254188155747,0.34655829928539983,LightGBM,COF,999
0.05753098990774339,0.05753098990774339,0.5095095095095095,0.008083266886658797,2.6033480669312996,LightGBM,COST,999
-0.05869428947986061,-0.05869428947986061,0.4914914914914915,0.005684526752412029,0.9936321352296604,LightGBM,CRM,999
-0.017288998677369737,-0.017288998677369737,0.47847847847847846,0.0007738146694104076,0.18522381249984524,LightGBM,CSCO,999
-0.020324204085794436,-0.020324204085794436,0.48348348348348347,0.0027719149972289456,0.7908351992135124,LightGBM,CTAS,999
-0.00937050686391257,-0.00937050686391257,0.4984984984984985,-0.0029785595447770377,-0.5377950253330833,LightGBM,CVX,999
0.02512708916407643,0.02512708916407643,0.5175175175175175,-0.0014125048608947927,-0.2738218286968265,LightGBM,DE,999
0.013521734159008706,0.013521734159008706,0.4674674674674675,-0.0011927487800363183,-0.24587845618717596,LightGBM,DIS,999
-0.0064736560207502075,-0.0064736560207502075,0.47847847847847846,0.005060448665156506,0.6475612714940432,LightGBM,EOG,999
0.04990058209482202,0.04990058209482202,0.4864864864864865,0.007890557555857434,2.0626650550435475,LightGBM,ETN,999
-0.036314153942461964,-0.036314153942461964,0.48348348348348347,0.01036637683028262,2.116371005052264,LightGBM,GE,999
-0.0345427373337831,-0.0345427373337831,0.4934934934934935,-0.005383828691682184,-1.427624898124464,LightGBM,GILD,999
0.037143043065970036,0.037143043065970036,0.5145145145145145,0.007098366792489273,1.4628338987127156,LightGBM,GOOGL,999
0.03744232030091607,0.03744232030091607,0.5335335335335335,0.007463081506187285,2.058828482045202,LightGBM,GS,999
-0.019462968036562518,-0.019462968036562518,0.5035035035035035,-0.0049644150062519155,-0.9963116377278333,LightGBM,HD,999
0.02022510492524119,0.02022510492524119,0.5085085085085085,-0.0007922081729757657,-0.3699106559783107,LightGBM,HON,999
-0.1574278721776394,-0.1574278721776394,0.42842842842842843,-0.001360138912832754,-0.4297301280542917,LightGBM,IBM,999
0.06683887354443607,0.06683887354443607,0.5165165165165165,0.004596336245735288,1.1437416332393247,LightGBM,ICE,999
-0.035337594107133184,-0.035337594107133184,0.5105105105105106,-0.004791433728888312,-0.7509862437233488,LightGBM,INTU,999
-0.0756104039911655,-0.0756104039911655,0.4644644644644645,0.003056666311614494,0.7206974959718961,LightGBM,ISRG,999
0.018666588544455805,0.018666588544455805,0.5005005005005005,0.0028952944441300857,0.7720471018375925,LightGBM,ITW,999
-0.011424717336850028,-0.011424717336850028,0.4844844844844845,0.0007883861627618198,0.21006726943997994,LightGBM,JNJ,999
0.07506954517205171,0.07506954517205171,0.5365365365365365,0.0029915003743384984,0.7120340430893591,LightGBM,JPM,999
0.0597477116394952,0.0597477116394952,0.5285285285285285,0.0010984769542757395,0.15965257777689737,LightGBM,KLAC,999
-0.07215683684627666,-0.07215683684627666,0.4574574574574575,-0.004246555586682708,-1.1288082830082689,LightGBM,KO,999
-0.07423768903715952,-0.07423768903715952,0.4844844844844845,-0.0008237200881373069,-0.19629168475209138,LightGBM,LLY,999
0.027438312224679462,0.027438312224679462,0.4964964964964965,0.0026632780641062726,0.6695814257734194,LightGBM,LOW,999
-0.023072896543838425,-0.023072896543838425,0.4724724724724725,0.0016064335613862773,0.2248511788888323,LightGBM,LRCX,999
0.07218452607538832,0.07218452607538832,0.5245245245245245,0.004240732463375073,1.140856981592612,LightGBM,MA,999
