date,ticker,ret_lag_1d,ret_lag_2d,ret_lag_5d,ret_lag_10d,ret_lag_20d,vol_5d,vol_20d,vol_60d,momentum_5d,momentum_20d,momentum_60d,rsi_14,volume_zscore,macd_signal,macd_hist,bb_position,atr_norm_ret,vix_level,vix_5d_chg,spy_ret_5d,spy_ret_20d,spy_vol_20d,yield_curve,yield_curve_20d_chg,earnings_surprise,earnings_event,xs_momentum_20d_rank,xs_momentum_60d_rank,xs_rsi_14_rank,xs_vol_20d_rank,xs_peer_excess_ret
2024-12-20,V,0.016463383653475328,-0.026767144334082116,0.0016230725767618637,0.0062444034217310485,0.008165526120778255,0.016733069574906674,0.010003571579659813,0.011162244466738698,0.0020685679905456666,0.024366361257188496,0.17004293489354572,49.73264282566827,0.8080582294187854,3.939862402998801,-0.6881114948817411,0.6842329707920531,0.003548260242643824,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.8080808080808081,0.898989898989899,0.8585858585858586,0.20202020202020202,0.03739843284614973
2024-12-20,WMT,-0.0016035455724279224,-0.019597487330814012,0.003920020737206986,0.00419708591632495,0.013879316345415837,0.011483614237159883,0.011469966632912618,0.0103956527065979,-0.005133974333999647,0.07372020563438375,0.14996220163570784,55.203784438014395,-0.37880159315223005,2.5866453353311214,-0.3741713295700122,0.5398328457323855,-0.0010844656883195352,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.9494949494949495,0.8585858585858586,0.898989898989899,0.29292929292929293,0.030195890521604415
2024-12-20,BKNG,0.0074948879672549484,-0.04104973767494735,-0.007842252051238563,0.004006253943001026,0.03877051682431043,0.02184976677284524,0.015000595851576759,0.014698465682030988,-0.05476069463799582,-0.00553694896231649,0.19468693577615914,36.90582518878114,0.6605023552475129,4.382593189438424,-2.1739559034080997,-0.05569038014886343,0.0019303464068824632,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.6565656565656566,0.9292929292929293,0.6262626262626263,0.6060606060606061,-0.01943082978239176
2024-12-20,TXN,-0.002864718816386058,-0.016585200958865287,-0.0006260812600434873,0.0005700670454340528,5.042067488880697e-05,0.011234276715153226,0.011630676491976305,0.017745740160076393,-0.03776539452430361,-0.06922646080234829,-0.09448692861897212,12.432144357613993,0.2408865965835579,-3.3765298349953867,-0.8655178242523731,0.048607967219868375,-0.0007386747013456234,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.2727272727272727,0.2727272727272727,0.15151515151515152,0.30303030303030304,-0.002435529668699546
2024-12-20,KO,-0.0063642304015615325,-0.00867514389030799,-0.011278275358667988,-0.006198276081486931,0.012224129127021754,0.009601680239757113,0.009271612584245605,0.008980998063556666,-0.021773134125343097,-0.0010531444521394429,-0.11933292976074938,39.6965878000241,0.13526704556805835,-0.5057538226147154,0.0963348297499147,0.18780164929864512,-0.006052331731799308,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.6767676767676768,0.1919191919191919,0.696969696969697,0.1414141414141414,0.013556730730260966
2024-12-20,MU,-0.16179028649008753,-0.04327802568308736,0.04336317548252988,0.0029740595871556863,0.044627444683566164,0.08655307379445562,0.047698863297150035,0.03474020598549145,-0.11349757247170045,-0.1146691536684965,-0.08960984207569123,39.92577967685551,3.326539066675824,-0.30018782088895807,-0.43233920515917373,-0.28345364863052286,-0.027486060671705906,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.1111111111111111,0.2828282828282828,0.7070707070707071,0.98989898989899,-0.07816770761609639
2024-12-20,SO,0.0034356136064297438,-0.021373611016904714,-0.002039100523801962,-0.016011203836003074,0.0019324751274776286,0.017209333711549712,0.011121925276660696,0.010959501387231747,-0.01907155333194044,-0.07036470105610759,-0.07716652289168635,18.829517058216297,-0.03852502143080071,-1.2338403303666867,-0.34244358484397974,0.1539190929952288,0.002487121753452664,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.25252525252525254,0.31313131313131315,0.2828282828282828,0.26262626262626265,0.016258311523663624
2024-12-20,LOW,-0.021176113103945293,-0.030805113251905936,-0.004212436479889448,0.01244103969077992,0.008325972272241744,0.016465512320607903,0.0146922091899023,0.014257910544532586,-0.07203035658542789,-0.07037222183401204,-0.07326343230005983,15.754676757653641,2.6019318707628925,-1.3627358400756142,-2.7418245003501207,-0.15403056057784972,-0.004012360567745616,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.24242424242424243,0.32323232323232326,0.1919191919191919,0.5656565656565656,-0.03670049172982383
2024-12-20,CDNS,-0.004547852747311509,-0.032471545434238136,-0.004769324556749055,0.0122453047041311,0.00822341343933819,0.019863488095057225,0.021830309203601784,0.02639793875441767,-0.02709105856351135,-0.013618020839607281,0.10327449810483369,45.64289228722389,0.5328560418316151,5.0090343485623094,-2.041641996207389,0.0905964143838656,-0.0004838507900928748,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.6161616161616161,0.7575757575757576,0.797979797979798,0.8282828282828283,0.008238806292092712
2024-12-20,INTU,-0.019790333781710023,-0.041252887956313544,-0.023503037541414584,-0.0034378207490566304,0.0431908010957891,0.026166643702040044,0.021900258393459025,0.019637247573522452,-0.05251016662071428,-0.020980639584855076,0.005163419790783719,48.294344444689244,0.8804936018355541,3.4098194709160823,-0.9660329702115775,0.26980145981750336,-0.0011890569543699806,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.5656565656565656,0.5151515151515151,0.8383838383838383,0.8383838383838383,-0.01718030176511022
