ic,rank_ic,directional_accuracy,top_decile_return,sharpe,model_name,test_year,n_obs
-0.0005641552138847876,-0.0005641552138847876,0.4981980157926706,0.0005802432008063343,0.10465788641306865,Random Forest,2021,24695
-0.004675122589605466,-0.004675122589605466,0.5327521491706018,0.004682345227820698,0.6001182441977164,Random Forest,2022,24777
0.009871583204840011,0.009871583204840011,0.494565436987353,0.005644331908050528,1.0193772727498047,Random Forest,2023,24749
-0.00143254881535753,-0.00143254881535753,0.48357559333169087,0.000507917353628207,0.07803897808404792,Random Forest,2024,24354
