ic,rank_ic,directional_accuracy,top_decile_return,sharpe,model_name,test_year,n_obs
-0.009249864657657396,-0.009249864657657396,0.49188094756023487,0.0005277912784987156,0.08685600265061115,LightGBM,2021,24695
-0.003956708567887035,-0.003956708567887035,0.4961052589094725,0.005549647251160562,0.7293278525626727,LightGBM,2022,24777
-0.009302205105849445,-0.009302205105849445,0.49646450361630773,-0.0008354186912206208,-0.18885661332610856,LightGBM,2023,24749
0.0017815190678386276,0.0017815190678386276,0.49392296953272563,0.00041650229132855705,0.06488246457716038,LightGBM,2024,24354
